Edad;Retirado;ViajesDeNegocio;TarifaSalarial;Departamento;DistanciaDesdeCasa;Educacion;CampoEducacion;EmpleadosACargo;NumeroEmpleado;NivelSatisfaccion;Genero;SalarioPorHora;NivelInvolucramiento;NivelResponsabilidad;Rol;SatisfaccionTrabajo;EstadoCivil;SalarioMensual;TarifaMensual;NumEmpresasDondeTrabaja;MasDe18Horas;HorasExtra;PorcentajeIncrementoSalarioUltimoAnnio;NivelRendimiento;SatisfaccionEmpresa;HorasEstandar;PlanSalarioComplementario;TotalAnniosTrabajados;FormacionUltimoAnnio;BalanceTrabajoVida;FechaIngresoEmpresa;AnniosEnEmpresa;AnniosRolActual;AnniosDesdeUltimaPromocion;AnniosActualDirector
46;No;Viaja-Pocas-Veces;1125;Ventas;10;3;Mercadeo;1;580;3;Femenino;94;2;3;Ejecutivo de ventas;4;Casado;9071;11563;2;S;Si;19;3;3;80;1;15;3;3;4/08/2018;3;2;1;2
31;No;Viaja-Pocas-Veces;1274;Investigacion & Desarrollo;9;1;Ciencias de la vida;1;581;3;Masculino;33;3;3;Director de manufactura;2;Divorciado;10648;14394;1;S;No;25;4;4;80;1;13;6;4;24/11/2008;13;8;0;8
33;Si;Viaja-Pocas-Veces;1277;Investigacion & Desarrollo;15;1;Medicina;1;582;2;Masculino;56;3;3;Director;3;Casado;13610;24619;7;S;Si;12;3;4;80;0;15;2;4;25/10/2014;7;6;7;7
33;Si;Viaja-Pocas-Veces;587;Investigacion & Desarrollo;10;1;Medicina;1;584;1;Masculino;38;1;1;Tecnico de laboratorio;4;Divorciado;3408;6705;7;S;No;13;3;1;80;3;8;2;3;13/05/2017;4;3;1;3
30;No;Viaja-Pocas-Veces;413;Ventas;7;1;Mercadeo;1;585;4;Masculino;57;3;1;Representante de ventas;2;Soltero;2983;18398;0;S;No;14;3;1;80;0;4;3;3;4/02/2018;3;2;1;2
35;No;Viaja-Pocas-Veces;1276;Investigacion & Desarrollo;16;3;Ciencias de la vida;1;586;4;Masculino;72;3;3;Representante atencion medica;3;Casado;7632;14295;4;S;Si;12;3;3;80;0;10;2;3;22/06/2013;8;7;0;0
31;Si;Viaja-Frecuentemente;534;Investigacion & Desarrollo;20;3;Ciencias de la vida;1;587;1;Masculino;66;3;3;Representante atencion medica;3;Casado;9824;22908;3;S;No;12;3;1;80;0;12;2;3;8/07/2020;1;0;0;0
34;Si;Viaja-Frecuentemente;988;Talento Humano;23;3;Talento Humano;1;590;2;Femenino;43;3;3;Talento Humano;1;Divorciado;9950;11533;9;S;Si;15;3;3;80;3;11;2;3;19/10/2018;3;2;0;2
42;No;Viaja-Frecuentemente;1474;Investigacion & Desarrollo;5;2;Otro;1;591;2;Masculino;97;3;1;Tecnico de laboratorio;3;Casado;2093;9260;4;S;No;17;3;4;80;1;8;4;3;4/10/2019;2;2;2;0
36;No;No-Viaja;635;Ventas;10;4;Medicina;1;592;2;Masculino;32;3;3;Ejecutivo de ventas;4;Soltero;9980;15318;1;S;No;14;3;4;80;0;10;3;2;20/05/2011;10;3;9;7
22;Si;Viaja-Frecuentemente;1368;Investigacion & Desarrollo;4;1;Nivel tecnico;1;593;3;Masculino;99;2;1;Tecnico de laboratorio;3;Soltero;3894;9129;5;S;No;16;3;3;80;0;4;3;3;13/02/2019;2;2;1;2
48;No;Viaja-Pocas-Veces;163;Ventas;2;5;Mercadeo;1;595;2;Femenino;37;3;2;Ejecutivo de ventas;4;Casado;4051;19658;2;S;No;14;3;1;80;1;14;2;3;28/02/2012;9;7;6;7
55;No;Viaja-Pocas-Veces;1117;Ventas;18;5;Ciencias de la vida;1;597;1;Femenino;83;3;4;Director;2;Soltero;16835;9873;3;S;No;23;4;4;80;0;37;2;3;18/05/2011;10;9;7;7
41;No;No-Viaja;267;Ventas;10;2;Ciencias de la vida;1;599;4;Masculino;56;3;2;Ejecutivo de ventas;4;Soltero;6230;13430;7;S;No;14;3;4;80;0;16;3;3;14/01/2007;14;3;1;10
35;No;Viaja-Pocas-Veces;619;Ventas;1;3;Mercadeo;1;600;2;Masculino;85;3;2;Ejecutivo de ventas;3;Casado;4717;18659;9;S;No;11;3;3;80;0;15;2;3;20/01/2010;11;9;6;9
40;No;Viaja-Pocas-Veces;302;Investigacion & Desarrollo;6;3;Ciencias de la vida;1;601;2;Femenino;75;3;4;Director de manufactura;3;Soltero;13237;20364;7;S;No;15;3;3;80;0;22;3;3;6/06/2001;20;6;5;13
39;No;Viaja-Frecuentemente;443;Investigacion & Desarrollo;8;1;Ciencias de la vida;1;602;3;Femenino;48;3;1;Tecnico de laboratorio;3;Casado;3755;17872;1;S;No;11;3;1;80;1;8;3;3;6/03/2013;8;3;0;7
31;No;Viaja-Pocas-Veces;828;Ventas;2;1;Ciencias de la vida;1;604;2;Masculino;77;3;2;Ejecutivo de ventas;4;Soltero;6582;8346;4;S;Si;13;3;3;80;0;10;2;4;7/01/2015;6;5;0;5
42;No;Viaja-Pocas-Veces;319;Investigacion & Desarrollo;24;3;Medicina;1;605;4;Masculino;56;3;3;Director de manufactura;1;Casado;7406;6950;1;S;Si;21;4;4;80;1;10;5;2;19/08/2011;10;9;5;8
45;No;Viaja-Pocas-Veces;561;Ventas;2;3;Otro;1;606;4;Masculino;61;3;2;Ejecutivo de ventas;2;Casado;4805;16177;0;S;No;19;3;2;80;1;9;3;4;20/11/2013;8;7;3;7
26;Si;Viaja-Frecuentemente;426;Talento Humano;17;4;Ciencias de la vida;1;608;2;Femenino;58;3;1;Talento Humano;3;Divorciado;2741;22808;0;S;Si;11;3;2;80;1;8;2;2;15/04/2014;7;7;1;0
29;No;Viaja-Pocas-Veces;232;Investigacion & Desarrollo;19;3;Nivel tecnico;1;611;4;Masculino;34;3;2;Director de manufactura;4;Divorciado;4262;22645;4;S;No;12;3;2;80;2;8;2;4;16/11/2018;3;2;1;2
33;No;Viaja-Pocas-Veces;922;Investigacion & Desarrollo;1;5;Medicina;1;612;1;Femenino;95;4;4;Director de investigacion;3;Divorciado;16184;22578;4;S;No;19;3;3;80;1;10;2;3;3/02/2015;6;1;0;5
31;No;Viaja-Pocas-Veces;688;Ventas;7;3;Ciencias de la vida;1;613;3;Masculino;44;2;3;Director;4;Divorciado;11557;25291;9;S;No;21;4;3;80;1;10;3;2;22/05/2016;5;4;0;1
18;Si;Viaja-Frecuentemente;1306;Ventas;5;3;Mercadeo;1;614;2;Masculino;69;3;1;Representante de ventas;2;Soltero;1878;8059;1;S;Si;14;3;4;80;0;0;3;3;7/07/2021;0;0;0;0
40;No;No-Viaja;1094;Ventas;28;3;Otro;1;615;3;Masculino;58;1;3;Ejecutivo de ventas;1;Divorciado;10932;11373;3;S;No;15;3;3;80;1;20;2;3;26/03/2020;1;0;0;1
41;No;No-Viaja;509;Investigacion & Desarrollo;2;4;Otro;1;616;1;Femenino;62;2;2;Representante atencion medica;3;Soltero;6811;2112;2;S;Si;17;3;1;80;0;10;3;3;4/02/2013;8;7;0;7
26;No;Viaja-Pocas-Veces;775;Ventas;29;2;Medicina;1;618;1;Masculino;45;3;2;Ejecutivo de ventas;3;Divorciado;4306;4267;5;S;No;12;3;1;80;2;8;5;3;8/10/2021;0;0;0;0
35;No;Viaja-Pocas-Veces;195;Ventas;1;3;Medicina;1;620;1;Femenino;80;3;2;Ejecutivo de ventas;3;Soltero;4859;6698;1;S;No;16;3;4;80;0;5;3;3;20/08/2016;5;4;0;3
34;No;Viaja-Pocas-Veces;258;Ventas;21;4;Ciencias de la vida;1;621;4;Masculino;74;4;2;Ejecutivo de ventas;4;Soltero;5337;19921;1;S;No;12;3;4;80;0;10;3;3;21/07/2011;10;7;5;7
26;Si;Viaja-Pocas-Veces;471;Investigacion & Desarrollo;24;3;Nivel tecnico;1;622;3;Masculino;66;1;1;Tecnico de laboratorio;4;Soltero;2340;23213;1;S;Si;18;3;2;80;0;1;3;1;2/03/2020;1;0;0;0
37;No;Viaja-Pocas-Veces;799;Investigacion & Desarrollo;1;3;Nivel tecnico;1;623;2;Femenino;59;3;3;Director de manufactura;4;Soltero;7491;23848;4;S;No;17;3;4;80;0;12;3;4;17/09/2015;6;5;1;2
46;No;Viaja-Frecuentemente;1034;Investigacion & Desarrollo;18;1;Medicina;1;624;1;Femenino;86;3;3;Representante atencion medica;3;Casado;10527;8984;5;S;No;11;3;4;80;0;28;3;2;23/08/2019;2;2;1;2
41;No;Viaja-Pocas-Veces;1276;Ventas;2;5;Ciencias de la vida;1;625;2;Femenino;91;3;4;Director;1;Casado;16595;5626;7;S;No;16;3;2;80;1;22;2;3;23/09/2003;18;16;11;8
37;No;No-Viaja;142;Ventas;9;4;Medicina;1;626;1;Masculino;69;3;3;Ejecutivo de ventas;2;Divorciado;8834;24666;1;S;No;13;3;4;80;1;9;6;3;20/04/2012;9;5;7;7
52;No;Viaja-Pocas-Veces;956;Investigacion & Desarrollo;6;2;Nivel tecnico;1;630;4;Masculino;78;3;2;Cientifico de investigacion;1;Divorciado;5577;22087;3;S;Si;12;3;2;80;2;18;3;3;12/04/2011;10;9;6;9
32;Si;No-Viaja;1474;Ventas;11;4;Otro;1;631;4;Masculino;60;4;2;Ejecutivo de ventas;3;Casado;4707;23914;8;S;No;12;3;4;80;0;6;2;3;7/10/2017;4;2;1;2
24;No;Viaja-Frecuentemente;535;Ventas;24;3;Medicina;1;632;4;Masculino;38;3;1;Representante de ventas;4;Casado;2400;5530;0;S;No;13;3;3;80;2;3;3;3;6/01/2019;2;2;2;1
38;No;Viaja-Pocas-Veces;1495;Investigacion & Desarrollo;10;3;Medicina;1;634;3;Femenino;76;3;2;Representante atencion medica;3;Casado;9824;22174;3;S;No;19;3;3;80;1;18;4;3;27/06/2020;1;0;0;0
37;No;Viaja-Pocas-Veces;446;Investigacion & Desarrollo;1;4;Ciencias de la vida;1;635;2;Femenino;65;3;2;Director de manufactura;2;Casado;6447;15701;6;S;No;12;3;2;80;1;8;2;2;26/01/2015;6;5;4;3
49;No;Viaja-Pocas-Veces;1245;Investigacion & Desarrollo;18;4;Ciencias de la vida;1;638;4;Masculino;58;2;5;Director de investigacion;3;Divorciado;19502;2125;1;S;Si;17;3;3;80;1;31;5;3;12/10/1990;31;9;0;9
24;No;Viaja-Pocas-Veces;691;Investigacion & Desarrollo;23;3;Medicina;1;639;2;Masculino;89;4;1;Cientifico de investigacion;4;Casado;2725;21630;1;S;Si;11;3;2;80;2;6;3;3;4/04/2015;6;5;1;4
26;No;Viaja-Pocas-Veces;703;Ventas;28;2;Mercadeo;1;641;1;Masculino;66;3;2;Ejecutivo de ventas;2;Casado;6272;7428;1;S;No;20;4;4;80;2;6;5;4;3/02/2016;5;3;1;4
24;No;Viaja-Pocas-Veces;823;Investigacion & Desarrollo;17;2;Otro;1;643;4;Masculino;94;2;1;Tecnico de laboratorio;2;Casado;2127;9100;1;S;No;21;4;4;80;1;1;2;3;3/06/2020;1;0;0;0
50;No;Viaja-Frecuentemente;1246;Talento Humano;3;3;Medicina;1;644;1;Masculino;99;3;5;Director;2;Casado;18200;7999;1;S;No;11;3;3;80;1;32;2;3;9/04/1989;32;5;10;7
25;No;Viaja-Pocas-Veces;622;Ventas;13;1;Medicina;1;645;2;Masculino;40;3;1;Representante de ventas;3;Casado;2096;26376;1;S;No;11;3;3;80;0;7;1;3;25/02/2014;7;4;0;6
24;Si;Viaja-Frecuentemente;1287;Investigacion & Desarrollo;7;3;Ciencias de la vida;1;647;1;Femenino;55;3;1;Tecnico de laboratorio;3;Casado;2886;14168;1;S;Si;16;3;4;80;1;6;4;3;4/04/2015;6;3;1;2
30;Si;Viaja-Frecuentemente;448;Ventas;12;4;Ciencias de la vida;1;648;2;Masculino;74;2;1;Representante de ventas;1;Casado;2033;14470;1;S;No;18;3;3;80;1;1;2;4;24/10/2020;1;0;0;0
34;No;Viaja-Pocas-Veces;254;Investigacion & Desarrollo;1;2;Ciencias de la vida;1;649;2;Masculino;83;2;1;Cientifico de investigacion;4;Casado;3622;22794;1;S;Si;13;3;4;80;1;6;3;3;20/03/2015;6;5;1;3
31;Si;Viaja-Pocas-Veces;1365;Ventas;13;4;Medicina;1;650;2;Masculino;46;3;2;Ejecutivo de ventas;1;Divorciado;4233;11512;2;S;No;17;3;3;80;0;9;2;1;13/06/2018;3;1;1;2
35;No;Viaja-Pocas-Veces;538;Investigacion & Desarrollo;25;2;Otro;1;652;1;Masculino;54;2;2;Tecnico de laboratorio;4;Soltero;3681;14004;4;S;No;14;3;4;80;0;9;3;3;10/10/2018;3;2;0;2
31;No;Viaja-Pocas-Veces;525;Ventas;6;4;Medicina;1;653;1;Masculino;66;4;2;Ejecutivo de ventas;4;Divorciado;5460;6219;4;S;No;22;4;4;80;2;13;4;4;3/07/2014;7;7;5;7
27;No;Viaja-Pocas-Veces;798;Investigacion & Desarrollo;6;4;Medicina;1;655;1;Femenino;66;2;1;Cientifico de investigacion;3;Divorciado;2187;5013;0;S;No;12;3;3;80;2;6;5;2;25/08/2016;5;3;0;3
37;No;Viaja-Pocas-Veces;558;Ventas;2;3;Mercadeo;1;656;4;Masculino;75;3;2;Ejecutivo de ventas;3;Casado;9602;3010;4;S;Si;11;3;3;80;1;17;3;2;15/06/2018;3;0;1;0
20;No;Viaja-Pocas-Veces;959;Investigacion & Desarrollo;1;3;Ciencias de la vida;1;657;4;Femenino;83;2;1;Cientifico de investigacion;2;Soltero;2836;11757;1;S;No;13;3;4;80;0;1;0;4;11/01/2020;1;0;0;0
42;No;Viaja-Pocas-Veces;622;Investigacion & Desarrollo;2;4;Ciencias de la vida;1;659;3;Femenino;81;3;2;Representante atencion medica;4;Casado;4089;5718;1;S;No;13;3;2;80;2;10;4;3;20/01/2011;10;2;2;2
43;No;Viaja-Pocas-Veces;782;Investigacion & Desarrollo;6;4;Otro;1;661;2;Masculino;50;2;4;Director de investigacion;4;Divorciado;16627;2671;4;S;Si;14;3;3;80;1;21;3;2;13/02/2020;1;0;0;0
38;No;Viaja-Pocas-Veces;362;Investigacion & Desarrollo;1;1;Ciencias de la vida;1;662;3;Femenino;43;3;1;Cientifico de investigacion;1;Soltero;2619;14561;3;S;No;17;3;4;80;0;8;3;2;12/02/2021;0;0;0;0
43;No;Viaja-Frecuentemente;1001;Investigacion & Desarrollo;9;5;Medicina;1;663;4;Masculino;72;3;2;Tecnico de laboratorio;3;Divorciado;5679;19627;3;S;Si;13;3;2;80;1;10;3;3;3/04/2013;8;7;4;7
48;No;Viaja-Pocas-Veces;1236;Investigacion & Desarrollo;1;4;Ciencias de la vida;1;664;4;Femenino;40;2;4;Director;1;Casado;15402;17997;7;S;No;11;3;1;80;1;21;3;1;4/06/2018;3;2;0;2
44;No;Viaja-Pocas-Veces;1112;Talento Humano;1;4;Ciencias de la vida;1;665;1;Femenino;50;2;2;Talento Humano;3;Soltero;5985;26894;4;S;No;11;3;2;80;0;10;1;4;19/05/2019;2;2;0;2
34;No;Viaja-Pocas-Veces;204;Ventas;14;3;Nivel tecnico;1;666;3;Femenino;31;3;1;Representante de ventas;3;Divorciado;2579;2912;1;S;Si;18;3;4;80;2;8;3;3;17/11/2013;8;2;0;6
27;Si;Viaja-Pocas-Veces;1420;Ventas;2;1;Mercadeo;1;667;3;Masculino;85;3;1;Representante de ventas;1;Divorciado;3041;16346;0;S;No;11;3;2;80;1;5;3;3;6/06/2017;4;3;0;2
21;No;Viaja-Pocas-Veces;1343;Ventas;22;1;Nivel tecnico;1;669;3;Masculino;49;3;1;Representante de ventas;3;Soltero;3447;24444;1;S;No;11;3;3;80;0;3;2;3;9/09/2018;3;2;1;2
44;No;Viaja-Pocas-Veces;1315;Investigacion & Desarrollo;3;4;Otro;1;671;4;Masculino;35;3;5;Director;4;Casado;19513;9358;4;S;Si;12;3;1;80;1;26;2;4;25/11/2019;2;2;0;1
22;No;Viaja-Pocas-Veces;604;Investigacion & Desarrollo;6;1;Medicina;1;675;1;Masculino;69;3;1;Cientifico de investigacion;3;Casado;2773;12145;0;S;No;20;4;4;80;0;3;3;3;22/10/2019;2;2;2;2
33;No;Viaja-Pocas-Veces;1216;Ventas;8;4;Mercadeo;1;677;3;Masculino;39;3;2;Ejecutivo de ventas;3;Divorciado;7104;20431;0;S;No;12;3;4;80;0;6;3;3;17/03/2016;5;0;1;2
32;No;Viaja-Pocas-Veces;646;Investigacion & Desarrollo;9;4;Ciencias de la vida;1;679;1;Femenino;92;3;2;Cientifico de investigacion;4;Casado;6322;18089;1;S;Si;12;3;4;80;1;6;2;2;8/01/2015;6;4;0;5
30;No;Viaja-Frecuentemente;160;Investigacion & Desarrollo;3;3;Medicina;1;680;3;Femenino;71;3;1;Cientifico de investigacion;3;Divorciado;2083;22653;1;S;No;20;4;3;80;1;1;2;3;10/09/2020;1;0;0;0
53;No;Viaja-Pocas-Veces;238;Ventas;1;1;Medicina;1;682;4;Femenino;34;3;2;Ejecutivo de ventas;1;Soltero;8381;7507;7;S;No;20;4;4;80;0;18;2;4;19/11/2007;14;7;8;10
34;No;Viaja-Pocas-Veces;1397;Investigacion & Desarrollo;1;5;Ciencias de la vida;1;683;2;Masculino;42;3;1;Cientifico de investigacion;4;Casado;2691;7660;1;S;No;12;3;4;80;1;10;4;2;4/05/2011;10;9;8;8
45;Si;Viaja-Frecuentemente;306;Ventas;26;4;Ciencias de la vida;1;684;1;Femenino;100;3;2;Ejecutivo de ventas;1;Casado;4286;5630;2;S;No;14;3;4;80;2;5;4;3;10/05/2020;1;1;0;0
26;No;Viaja-Pocas-Veces;991;Investigacion & Desarrollo;6;3;Ciencias de la vida;1;686;3;Femenino;71;3;1;Tecnico de laboratorio;4;Casado;2659;17759;1;S;Si;13;3;3;80;1;3;2;3;15/07/2018;3;2;0;2
37;No;Viaja-Pocas-Veces;482;Investigacion & Desarrollo;3;3;Otro;1;689;3;Masculino;36;3;3;Director de manufactura;3;Casado;9434;9606;1;S;No;15;3;3;80;1;10;2;3;13/03/2011;10;7;7;8
29;No;Viaja-Pocas-Veces;1176;Ventas;3;2;Medicina;1;690;2;Femenino;62;3;2;Ejecutivo de ventas;3;Casado;5561;3487;1;S;No;14;3;1;80;1;6;5;2;2/04/2015;6;0;1;2
35;No;Viaja-Pocas-Veces;1017;Investigacion & Desarrollo;6;4;Ciencias de la vida;1;691;2;Masculino;82;1;2;Cientifico de investigacion;4;Soltero;6646;19368;1;S;No;13;3;2;80;0;17;3;3;28/10/2004;17;11;11;8
33;No;Viaja-Frecuentemente;1296;Investigacion & Desarrollo;6;3;Ciencias de la vida;1;692;3;Masculino;30;3;2;Representante atencion medica;4;Divorciado;7725;5335;3;S;No;23;4;3;80;1;15;2;1;12/07/2008;13;11;4;7
54;No;Viaja-Pocas-Veces;397;Talento Humano;19;4;Medicina;1;698;3;Masculino;88;3;3;Talento Humano;2;Casado;10725;6729;2;S;No;15;3;3;80;1;16;1;4;26/05/2012;9;7;7;1
36;No;Viaja-Pocas-Veces;913;Investigacion & Desarrollo;9;2;Medicina;1;699;2;Masculino;48;2;2;Director de manufactura;2;Divorciado;8847;13934;2;S;Si;11;3;3;80;1;13;2;3;7/08/2018;3;2;0;2
27;No;Viaja-Pocas-Veces;1115;Investigacion & Desarrollo;3;4;Medicina;1;700;1;Masculino;54;2;1;Cientifico de investigacion;4;Soltero;2045;15174;0;S;No;13;3;4;80;0;5;0;3;2/03/2017;4;2;1;1
20;Si;Viaja-Pocas-Veces;1362;Investigacion & Desarrollo;10;1;Medicina;1;701;4;Masculino;32;3;1;Cientifico de investigacion;3;Soltero;1009;26999;1;S;Si;11;3;4;80;0;1;5;3;23/07/2020;1;0;1;1
33;Si;Viaja-Frecuentemente;1076;Investigacion & Desarrollo;3;3;Ciencias de la vida;1;702;1;Masculino;70;3;1;Cientifico de investigacion;1;Soltero;3348;3164;1;S;Si;11;3;1;80;0;10;3;3;9/05/2011;10;8;9;7
35;No;No-Viaja;727;Investigacion & Desarrollo;3;3;Ciencias de la vida;1;704;3;Masculino;41;2;1;Tecnico de laboratorio;3;Casado;1281;16900;1;S;No;18;3;3;80;2;1;3;3;14/01/2020;1;0;0;0
23;No;Viaja-Pocas-Veces;885;Investigacion & Desarrollo;4;3;Medicina;1;705;1;Masculino;58;4;1;Cientifico de investigacion;1;Casado;2819;8544;2;S;No;16;3;1;80;1;5;3;4;4/09/2018;3;2;0;2
25;No;Viaja-Pocas-Veces;810;Ventas;8;3;Ciencias de la vida;1;707;4;Masculino;57;4;2;Ejecutivo de ventas;2;Casado;4851;15678;0;S;No;22;4;3;80;1;4;4;3;27/09/2018;3;2;1;2
38;No;Viaja-Pocas-Veces;243;Ventas;7;4;Mercadeo;1;709;4;Femenino;46;2;2;Ejecutivo de ventas;4;Soltero;4028;7791;0;S;No;20;4;1;80;0;8;2;3;1/07/2014;7;7;0;5
29;No;Viaja-Frecuentemente;806;Investigacion & Desarrollo;1;4;Ciencias de la vida;1;710;2;Masculino;76;1;1;Cientifico de investigacion;4;Divorciado;2720;18959;1;S;No;18;3;4;80;1;10;5;3;10/09/2011;10;7;2;8
48;No;Viaja-Pocas-Veces;817;Ventas;2;1;Mercadeo;1;712;2;Masculino;56;4;2;Ejecutivo de ventas;2;Casado;8120;18597;3;S;No;12;3;4;80;0;12;3;3;16/07/2019;2;2;2;2
27;No;Viaja-Frecuentemente;1410;Ventas;3;1;Medicina;1;714;4;Femenino;71;4;2;Ejecutivo de ventas;4;Divorciado;4647;16673;1;S;Si;20;4;2;80;2;6;3;3;19/03/2015;6;5;0;4
37;No;Viaja-Pocas-Veces;1225;Investigacion & Desarrollo;10;2;Ciencias de la vida;1;715;4;Masculino;80;4;1;Cientifico de investigacion;4;Soltero;4680;15232;3;S;No;17;3;1;80;0;4;2;3;3/08/2020;1;0;0;0
50;No;Viaja-Pocas-Veces;1207;Investigacion & Desarrollo;28;1;Medicina;1;716;4;Masculino;74;4;1;Tecnico de laboratorio;3;Casado;3221;3297;1;S;Si;11;3;3;80;3;20;3;3;26/07/2001;20;8;3;8
34;No;Viaja-Pocas-Veces;1442;Investigacion & Desarrollo;9;3;Medicina;1;717;4;Femenino;46;2;3;Representante atencion medica;2;Soltero;8621;17654;1;S;No;14;3;2;80;0;9;3;4;2/01/2013;8;7;7;7
24;Si;Viaja-Pocas-Veces;693;Ventas;3;2;Ciencias de la vida;1;720;1;Femenino;65;3;2;Ejecutivo de ventas;3;Soltero;4577;24785;9;S;No;14;3;1;80;0;4;3;3;12/08/2019;2;2;2;0
39;No;Viaja-Pocas-Veces;408;Investigacion & Desarrollo;2;4;Nivel tecnico;1;721;4;Femenino;80;2;2;Representante atencion medica;3;Soltero;4553;20978;1;S;No;11;3;1;80;0;20;4;3;1/10/2001;20;7;11;10
32;No;Viaja-Pocas-Veces;929;Ventas;10;3;Mercadeo;1;722;4;Masculino;55;3;2;Ejecutivo de ventas;4;Soltero;5396;21703;1;S;No;12;3;4;80;0;10;2;2;10/03/2011;10;7;0;8
50;Si;Viaja-Frecuentemente;562;Ventas;8;2;Nivel tecnico;1;723;2;Masculino;50;3;2;Ejecutivo de ventas;3;Casado;6796;23452;3;S;Si;14;3;1;80;1;18;4;3;25/02/2017;4;3;1;3
38;No;Viaja-Pocas-Veces;827;Investigacion & Desarrollo;1;4;Ciencias de la vida;1;724;2;Femenino;33;4;2;Representante atencion medica;4;Soltero;7625;19383;0;S;No;13;3;3;80;0;10;4;2;20/02/2012;9;7;1;8
27;No;Viaja-Pocas-Veces;608;Investigacion & Desarrollo;1;2;Ciencias de la vida;1;725;3;Femenino;68;3;3;Director de manufactura;1;Casado;7412;6009;1;S;No;11;3;4;80;0;9;3;3;19/04/2012;9;7;0;7
32;No;Viaja-Pocas-Veces;1018;Investigacion & Desarrollo;3;2;Ciencias de la vida;1;727;3;Femenino;39;3;3;Director de investigacion;4;Soltero;11159;19373;3;S;No;15;3;4;80;0;10;6;3;10/11/2014;7;7;7;7
47;No;Viaja-Pocas-Veces;703;Ventas;14;4;Mercadeo;1;728;4;Masculino;42;3;2;Ejecutivo de ventas;1;Soltero;4960;11825;2;S;No;12;3;4;80;0;20;2;3;23/08/2014;7;7;1;7
40;No;Viaja-Frecuentemente;580;Ventas;5;4;Ciencias de la vida;1;729;4;Masculino;48;2;3;Ejecutivo de ventas;1;Casado;10475;23772;5;S;Si;21;4;3;80;1;20;2;3;2/10/2003;18;13;1;12
53;No;Viaja-Pocas-Veces;970;Investigacion & Desarrollo;7;3;Ciencias de la vida;1;730;3;Masculino;59;4;4;Director de investigacion;3;Casado;14814;13514;3;S;No;19;3;3;80;0;32;3;3;5/03/2016;5;1;1;3
41;No;Viaja-Pocas-Veces;427;Talento Humano;10;4;Talento Humano;1;731;2;Masculino;73;2;5;Director;4;Divorciado;19141;8861;3;S;No;15;3;2;80;3;23;2;2;9/11/2000;21;6;12;6
60;No;Viaja-Pocas-Veces;1179;Ventas;16;4;Mercadeo;1;732;1;Masculino;84;3;2;Ejecutivo de ventas;1;Soltero;5405;11924;8;S;No;14;3;4;80;0;10;1;3;10/01/2019;2;2;2;2
27;No;Viaja-Frecuentemente;294;Investigacion & Desarrollo;10;2;Ciencias de la vida;1;733;4;Masculino;32;3;3;Director de manufactura;1;Divorciado;8793;4809;1;S;No;21;4;3;80;2;9;4;2;3/06/2012;9;7;1;7
41;No;Viaja-Pocas-Veces;314;Talento Humano;1;3;Talento Humano;1;734;4;Masculino;59;2;5;Director;3;Casado;19189;19562;1;S;No;12;3;2;80;1;22;3;3;17/05/1999;22;7;2;10
50;No;Viaja-Pocas-Veces;316;Ventas;8;4;Mercadeo;1;738;4;Masculino;54;3;1;Representante de ventas;2;Casado;3875;9983;7;S;No;15;3;4;80;1;4;2;3;16/09/2019;2;2;2;2
28;Si;Viaja-Pocas-Veces;654;Investigacion & Desarrollo;1;2;Ciencias de la vida;1;741;1;Femenino;67;1;1;Cientifico de investigacion;2;Soltero;2216;3872;7;S;Si;13;3;4;80;0;10;4;3;16/07/2014;7;7;3;7
36;No;No-Viaja;427;Investigacion & Desarrollo;8;3;Ciencias de la vida;1;742;1;Femenino;63;4;3;Director de investigacion;1;Casado;11713;20335;9;S;No;14;3;1;80;1;10;2;3;8/04/2013;8;7;0;5
38;No;Viaja-Pocas-Veces;168;Investigacion & Desarrollo;1;3;Ciencias de la vida;1;743;3;Femenino;81;3;3;Director de manufactura;3;Soltero;7861;15397;4;S;Si;14;3;4;80;0;10;4;4;22/01/2020;1;0;0;0
44;No;No-Viaja;381;Investigacion & Desarrollo;24;3;Medicina;1;744;1;Masculino;49;1;1;Tecnico de laboratorio;3;Soltero;3708;2104;2;S;No;14;3;3;80;0;9;5;3;23/07/2016;5;2;1;4
47;No;Viaja-Frecuentemente;217;Ventas;3;3;Medicina;1;746;4;Femenino;49;3;4;Ejecutivo de ventas;3;Divorciado;13770;10225;9;S;Si;12;3;4;80;2;28;2;2;6/03/1999;22;2;11;13
30;No;Viaja-Pocas-Veces;501;Ventas;27;5;Mercadeo;1;747;3;Masculino;99;3;2;Ejecutivo de ventas;4;Divorciado;5304;25275;7;S;No;23;4;4;80;1;10;2;2;26/04/2013;8;7;7;7
29;No;Viaja-Pocas-Veces;1396;Ventas;10;3;Ciencias de la vida;1;749;3;Masculino;99;3;1;Representante de ventas;3;Soltero;2642;2755;1;S;No;11;3;3;80;0;1;6;3;9/05/2020;1;0;0;0
42;Si;Viaja-Frecuentemente;933;Investigacion & Desarrollo;19;3;Medicina;1;752;3;Masculino;57;4;1;Cientifico de investigacion;3;Divorciado;2759;20366;6;S;Si;12;3;4;80;0;7;2;3;21/02/2019;2;2;2;2
43;No;Viaja-Frecuentemente;775;Ventas;15;3;Ciencias de la vida;1;754;4;Masculino;47;2;2;Ejecutivo de ventas;4;Casado;6804;23683;3;S;No;18;3;3;80;1;7;5;3;3/08/2019;2;2;2;2
